PassengerId,Survived,Sex,Pclass,Name,Age,Titre,Last_name,First_name,SibSp,Parch,Fare,group,Deck,Cabin,Embarked
437,1,male,1,"Goldenberg, Mr. Samuel L",49.0,Mr,Goldenberg,Samuel L,1,0,89.1042,1,C,C92,C
438,1,male,1,"Marechal, Mr. Pierre",37.0,Mr,Marechal,Pierre,0,0,29.7,0,C,C47,C
439,1,male,1,"Behr, Mr. Karl Howell",26.0,Mr,Behr,Karl Howell,0,0,30.0,0,C,C148,C
440,1,male,1,"Sloper, Mr. William Thompson",28.0,Mr,Sloper,William Thompson,0,0,35.5,0,A,A6,S
441,1,male,1,"Blank, Mr. Henry",40.0,Mr,Blank,Henry,0,0,31.0,0,A,A31,C
442,1,male,1,"Barkworth, Mr. Algernon Henry Wilson",80.0,Mr,Barkworth,Algernon Henry Wilson,0,0,30.0,0,A,A23,S
443,1,male,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49.0,Mr,Duff Gordon,"Cosmo Edmund (""Mr Morgan"")",1,0,56.9292,1,A,A20,C
444,1,male,1,"Frolicher-Stehli, Mr. Maxmillian",60.0,Mr,Frolicher-Stehli,Maxmillian,1,1,79.2,2,B,B41,C
445,1,male,1,"Cardeza, Mr. Thomas Drake Martinez",36.0,Mr,Cardeza,Thomas Drake Martinez,0,1,512.3292,1,B,B51 B53 B55,C
446,1,male,1,"Lesurer, Mr. Gustave J",35.0,Mr,Lesurer,Gustave J,0,0,512.3292,0,B,B101,C
447,1,male,1,"Bishop, Mr. Dickinson H",25.0,Mr,Bishop,Dickinson H,1,0,91.0792,1,B,B49,C
448,1,male,1,"Carter, Mr. William Ernest",36.0,Mr,Carter,William Ernest,1,2,120.0,3,B,B96 B98,S
449,1,male,1,"Dick, Mr. Albert Adrian",31.0,Mr,Dick,Albert Adrian,1,0,57.0,1,B,B20,S
450,0,female,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",34.0,Mrs,Meek,Thomas (Annie Louise Rowley),0,0,8.05,0,B,,S
451,0,female,3,"Caram, Mrs. Joseph (Maria Elias)",31.0,Mrs,Caram,Joseph (Maria Elias),1,0,14.4583,1,B,,C
452,0,female,3,"Ford, Mrs. Edward (Margaret Ann Watson)",48.0,Mrs,Ford,Edward (Margaret Ann Watson),1,3,34.375,4,B,,S
453,0,female,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29.0,Mrs,Palsson,Nils (Alma Cornelia Berglund),0,4,21.075,4,G,,S
454,0,female,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39.0,Mrs,Andersson,Anders Johan (Alfrida Konstantia Brogren),1,5,31.275,6,G,,S
455,0,female,3,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",31.0,Mrs,Vander Planke,Julius (Emelia Maria Vandemoortele),1,0,18.0,1,G,,S
456,0,female,3,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",18.0,Mrs,Arnold-Franchi,Josef (Josefine Franchi),1,0,17.8,1,G,,S
457,0,female,3,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",40.0,Mrs,Ahlin,Johan (Johanna Persdotter Larsson),1,0,9.475,1,G,,S
458,0,female,3,"Bourke, Mrs. John (Catherine)",32.0,Mrs,Bourke,John (Catherine),1,1,15.5,2,G,,Q
459,0,female,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",41.0,Mrs,Panula,Juha (Maria Emilia Ojala),0,5,39.6875,5,G,,S
460,0,female,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",43.0,Mrs,Goodwin,Frederick (Augusta Tyler),1,6,46.9,7,G,,S
461,0,female,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",45.0,Mrs,Skoog,William (Anna Bernhardina Karlsson),1,4,27.9,5,G,,S
462,0,female,3,"Barbara, Mrs. (Catherine David)",45.0,Mrs,Barbara,(Catherine David),0,1,14.4542,1,G,,C
463,0,female,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",29.0,Mrs,Strom,Wilhelm (Elna Matilda Persson),1,1,10.4625,2,G,G6,S
464,0,female,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",47.0,Mrs,Robins,Alexander A (Grace Charity Laury),1,0,14.5,1,G,,S
465,0,female,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26.0,Mrs,Lobb,William Arthur (Cordelia K Stanlick),1,0,16.1,1,G,,S
466,0,female,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30.0,Mrs,Van Impe,Jean Baptiste (Rosalie Paula Govaert),1,1,24.15,2,G,,S
467,0,female,3,"Rice, Mrs. William (Margaret Norton)",39.0,Mrs,Rice,William (Margaret Norton),0,5,29.125,5,E,,Q
468,0,female,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",41.0,Mrs,Rosblom,Viktor (Helena Wilhelmina),0,2,20.2125,2,E,,S
469,0,female,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",28.0,Mrs,Danbom,Ernst Gilbert (Anna Sigrid Maria Brogren),1,1,14.4,2,D,,S
470,0,female,3,"Boulos, Mrs. Joseph (Sultana)",33.0,Mrs,Boulos,Joseph (Sultana),0,2,15.2458,2,F,,C
471,0,female,3,"Meanwell, Miss. (Marion Ogden)",21.0,Miss,Meanwell,(Marion Ogden),0,0,8.05,0,B,,S
472,0,female,3,"Ilmakangas, Miss. Pieta Sofia",25.0,Miss,Ilmakangas,Pieta Sofia,1,0,7.925,1,B,,S
473,0,female,3,"Heininen, Miss. Wendla Maria",23.0,Miss,Heininen,Wendla Maria,0,0,7.925,0,B,,S
474,0,female,3,"Attalah, Miss. Malake",17.0,Miss,Attalah,Malake,0,0,14.4583,0,B,,C
475,0,female,3,"Ford, Miss. Robina Maggie ""Ruby""",9.0,Miss,Ford,"Robina Maggie ""Ruby""",2,2,34.375,4,B,,S
476,0,female,3,"Ford, Miss. Doolina Margaret ""Daisy""",21.0,Miss,Ford,"Doolina Margaret ""Daisy""",2,2,34.375,4,B,,S
477,0,female,3,"Strandberg, Miss. Ida Sofia",22.0,Miss,Strandberg,Ida Sofia,0,0,9.8375,0,B,,S
478,0,female,3,"Vestrom, Miss. Hulda Amanda Adolfina",14.0,Miss,Vestrom,Hulda Amanda Adolfina,0,0,7.8542,0,G,,S
479,0,female,3,"Olsson, Miss. Elina",31.0,Miss,Olsson,Elina,0,0,7.8542,0,G,,S
480,0,female,3,"Petranec, Miss. Matilda",28.0,Miss,Petranec,Matilda,0,0,7.8958,0,G,,S
481,0,female,3,"Lindahl, Miss. Agda Thorilda Viktoria",25.0,Miss,Lindahl,Agda Thorilda Viktoria,0,0,7.775,0,G,,S
482,0,female,3,"Pettersson, Miss. Ellen Natalia",18.0,Miss,Pettersson,Ellen Natalia,0,0,7.775,0,G,,S
483,0,female,3,"Harknett, Miss. Alice Phoebe",20.0,Miss,Harknett,Alice Phoebe,0,0,7.55,0,G,,S
484,0,female,3,"O'Sullivan, Miss. Bridget Mary",25.0,Miss,O'Sullivan,Bridget Mary,0,0,7.6292,0,G,,Q
485,0,female,3,"Palsson, Miss. Torborg Danira",8.0,Miss,Palsson,Torborg Danira,3,1,21.075,4,G,,S
486,0,female,3,"Palsson, Miss. Stina Viola",3.0,Miss,Palsson,Stina Viola,3,1,21.075,4,G,,S
487,0,female,3,"Andersson, Miss. Ellis Anna Maria",2.0,Miss,Andersson,Ellis Anna Maria,4,2,31.275,6,G,,S
488,0,female,3,"Andersson, Miss. Ingeborg Constanzia",9.0,Miss,Andersson,Ingeborg Constanzia,4,2,31.275,6,G,,S
489,0,female,3,"Andersson, Miss. Sigrid Elisabeth",11.0,Miss,Andersson,Sigrid Elisabeth,4,2,31.275,6,G,,S
490,0,female,3,"Andersson, Miss. Ebba Iris Alfrida",6.0,Miss,Andersson,Ebba Iris Alfrida,4,2,31.275,6,G,,S
491,0,female,3,"Vander Planke, Miss. Augusta Maria",18.0,Miss,Vander Planke,Augusta Maria,2,0,18.0,2,G,,S
492,0,female,3,"Oreskovic, Miss. Marija",20.0,Miss,Oreskovic,Marija,0,0,8.6625,0,G,,S
493,0,female,3,"Cacic, Miss. Marija",30.0,Miss,Cacic,Marija,0,0,8.6625,0,G,,S
494,0,female,3,"Haas, Miss. Aloisia",24.0,Miss,Haas,Aloisia,0,0,8.85,0,G,,S
495,0,female,3,"Goodwin, Miss. Lillian Amy",16.0,Miss,Goodwin,Lillian Amy,5,2,46.9,7,G,,S
496,0,female,3,"Skoog, Miss. Mabel",9.0,Miss,Skoog,Mabel,3,2,27.9,5,G,,S
497,0,female,3,"Skoog, Miss. Margit Elizabeth",2.0,Miss,Skoog,Margit Elizabeth,3,2,27.9,5,G,,S
498,0,female,3,"Zabour, Miss. Hileni",14.5,Miss,Zabour,Hileni,1,0,14.4542,1,G,,C
499,0,female,3,"Zabour, Miss. Thamine",17.0,Miss,Zabour,Thamine,1,0,14.4542,1,G,,C
500,0,female,3,"Barbara, Miss. Saiide",18.0,Miss,Barbara,Saiide,0,1,14.4542,1,G,,C
501,0,female,3,"Jussila, Miss. Katriina",20.0,Miss,Jussila,Katriina,1,0,9.825,1,G,,S
502,0,female,3,"Jussila, Miss. Mari Aina",21.0,Miss,Jussila,Mari Aina,1,0,9.825,1,G,,S
503,0,female,3,"Strom, Miss. Telma Matilda",2.0,Miss,Strom,Telma Matilda,0,1,10.4625,1,G,G6,S
504,0,female,3,"Hegarty, Miss. Hanora ""Nora""",18.0,Miss,Hegarty,"Hanora ""Nora""",0,0,6.75,0,G,,Q
505,0,female,3,"Sage, Miss. Constance Gladys",2.0,Miss,Sage,Constance Gladys,8,2,69.55,10,G,,S
506,0,female,3,"Sage, Miss. Stella Anna",2.0,Miss,Sage,Stella Anna,8,2,69.55,10,G,,S
507,0,female,3,"Sage, Miss. Dorothy Edith ""Dolly""",2.0,Miss,Sage,"Dorothy Edith ""Dolly""",8,2,69.55,10,G,,S
508,0,female,3,"Van Impe, Miss. Catharina",10.0,Miss,Van Impe,Catharina,0,2,24.15,2,G,,S
509,0,female,3,"Johnston, Miss. Catherine Helen ""Carrie""",17.0,Miss,Johnston,"Catherine Helen ""Carrie""",1,2,23.45,3,G,,S
510,0,female,3,"Lindblom, Miss. Augusta Charlotta",45.0,Miss,Lindblom,Augusta Charlotta,0,0,7.75,0,A,,S
511,0,female,3,"Laitinen, Miss. Kristina Sofia",37.0,Miss,Laitinen,Kristina Sofia,0,0,9.5875,0,A,,S
512,0,female,3,"Henry, Miss. Delia",27.0,Miss,Henry,Delia,0,0,7.75,0,F,,Q
513,0,female,3,"Canavan, Miss. Mary",21.0,Miss,Canavan,Mary,0,0,7.75,0,F,,Q
514,0,female,3,"Mangan, Miss. Mary",30.5,Miss,Mangan,Mary,0,0,7.75,0,F,,Q
515,0,female,3,"Bourke, Miss. Mary",26.0,Miss,Bourke,Mary,0,2,7.75,2,F,,Q
516,0,female,3,"Boulos, Miss. Nourelain",9.0,Miss,Boulos,Nourelain,1,1,15.2458,2,F,,C
517,0,female,3,"Peters, Miss. Katie",26.0,Miss,Peters,Katie,0,0,8.1375,0,C,,Q
518,0,female,3,"Dahlberg, Miss. Gerda Ulrika",22.0,Miss,Dahlberg,Gerda Ulrika,0,0,10.5167,0,D,,S
519,0,female,3,"Lefebre, Miss. Mathilde",17.0,Miss,Lefebre,Mathilde,3,1,25.4667,4,D,,S
520,0,female,3,"Lefebre, Miss. Ida",17.0,Miss,Lefebre,Ida,3,1,25.4667,4,D,,S
521,0,female,3,"Lefebre, Miss. Jeannie",17.0,Miss,Lefebre,Jeannie,3,1,25.4667,4,D,,S
522,0,male,1,"McCarthy, Mr. Timothy J",54.0,Mr,McCarthy,Timothy J,0,0,51.8625,0,E,E46,S
523,0,male,1,"Chaffee, Mr. Herbert Fuller",46.0,Mr,Chaffee,Herbert Fuller,1,0,61.175,1,E,E31,S
524,0,male,1,"Colley, Mr. Edward Pomeroy",47.0,Mr,Colley,Edward Pomeroy,0,0,25.5875,0,E,E58,S
525,0,male,1,"Millet, Mr. Francis Davis",65.0,Mr,Millet,Francis Davis,0,0,26.55,0,E,E38,S
526,0,male,1,"Taussig, Mr. Emil",52.0,Mr,Taussig,Emil,1,1,79.65,2,E,E67,S
527,0,male,1,"Silvey, Mr. William Baird",50.0,Mr,Silvey,William Baird,1,0,55.9,1,E,E44,S
528,0,male,1,"Gee, Mr. Arthur H",47.0,Mr,Gee,Arthur H,0,0,38.5,0,E,E63,S
529,0,male,1,"Robbins, Mr. Victor",41.0,Mr,Robbins,Victor,0,0,227.525,0,E,,C
530,0,male,1,"Holverson, Mr. Alexander Oskar",42.0,Mr,Holverson,Alexander Oskar,1,0,52.0,1,C,,S
531,0,male,1,"Porter, Mr. Walter Chamberlain",47.0,Mr,Porter,Walter Chamberlain,0,0,52.0,0,C,C110,S
532,0,male,1,"Fortune, Mr. Charles Alexander",19.0,Mr,Fortune,Charles Alexander,3,2,263.0,5,C,C23 C25 C27,S
533,0,male,1,"Fortune, Mr. Mark",64.0,Mr,Fortune,Mark,1,4,263.0,5,C,C23 C25 C27,S
534,0,male,1,"Foreman, Mr. Benjamin Laventall",30.0,Mr,Foreman,Benjamin Laventall,0,0,27.75,0,C,C111,C
535,0,male,1,"Harris, Mr. Henry Birkhardt",45.0,Mr,Harris,Henry Birkhardt,1,0,83.475,1,C,C83,S
536,0,male,1,"Futrelle, Mr. Jacques Heath",37.0,Mr,Futrelle,Jacques Heath,1,0,53.1,1,C,C123,S
537,0,male,1,"Stead, Mr. William Thomas",62.0,Mr,Stead,William Thomas,0,0,26.55,0,C,C87,S
538,0,male,1,"Smart, Mr. John Montgomery",56.0,Mr,Smart,John Montgomery,0,0,26.55,0,C,,S
539,0,male,1,"Wright, Mr. George",62.0,Mr,Wright,George,0,0,26.55,0,C,,S
540,0,male,1,"Klaber, Mr. Herman",42.0,Mr,Klaber,Herman,0,0,26.55,0,C,C124,S
541,0,male,1,"Natsch, Mr. Charles H",37.0,Mr,Natsch,Charles H,0,1,29.7,1,C,C118,C
542,0,male,1,"Partner, Mr. Austen",45.5,Mr,Partner,Austen,0,0,28.5,0,C,C124,S
543,0,male,1,"Graham, Mr. George Edward",38.0,Mr,Graham,George Edward,0,1,153.4625,1,C,C91,S
544,0,male,1,"Pears, Mr. Thomas Clinton",29.0,Mr,Pears,Thomas Clinton,1,0,66.6,1,C,C2,S
545,0,male,1,"Williams-Lambert, Mr. Fletcher Fellows",42.0,Mr,Williams-Lambert,Fletcher Fellows,0,0,35.0,0,C,C128,S
546,0,male,1,"Widener, Mr. Harry Elkins",27.0,Mr,Widener,Harry Elkins,0,2,211.5,2,C,C82,C
547,0,male,1,"Molson, Mr. Harry Markland",55.0,Mr,Molson,Harry Markland,0,0,30.5,0,C,C30,S
548,0,male,1,"Penasco y Castellana, Mr. Victor de Satode",18.0,Mr,Penasco y Castellana,Victor de Satode,1,0,108.9,1,C,C65,C
549,0,male,1,"Farthing, Mr. John",42.0,Mr,Farthing,John,0,0,221.7792,0,C,C95,S
550,0,male,1,"Douglas, Mr. Walter Donald",50.0,Mr,Douglas,Walter Donald,1,0,106.425,1,C,C86,C
551,0,male,1,"Thayer, Mr. John Borland",49.0,Mr,Thayer,John Borland,1,1,110.8833,2,C,C68,C
552,0,male,1,"Cavendish, Mr. Tyrell William",36.0,Mr,Cavendish,Tyrell William,1,0,78.85,1,C,C46,S
553,0,male,1,"Clifford, Mr. George Quincy",43.0,Mr,Clifford,George Quincy,0,0,52.0,0,A,A14,S
554,0,male,1,"Goldschmidt, Mr. George B",71.0,Mr,Goldschmidt,George B,0,0,34.6542,0,A,A5,C
555,0,male,1,"Smith, Mr. Richard William",43.0,Mr,Smith,Richard William,0,0,26.0,0,A,A19,S
556,0,male,1,"Nicholson, Mr. Arthur Ernest",64.0,Mr,Nicholson,Arthur Ernest,0,0,26.0,0,A,,S
557,0,male,1,"Smith, Mr. James Clinch",56.0,Mr,Smith,James Clinch,0,0,30.6958,0,A,A7,C
558,0,male,1,"Hoyt, Mr. William Fisher",42.0,Mr,Hoyt,William Fisher,0,0,30.6958,0,A,,C
559,0,male,1,"Rood, Mr. Hugh Roscoe",43.0,Mr,Rood,Hugh Roscoe,0,0,50.0,0,A,A32,S
560,0,male,1,"Roebling, Mr. Washington Augustus II",31.0,Mr,Roebling,Washington Augustus II,0,0,50.4958,0,A,A24,S
561,0,male,1,"Andrews, Mr. Thomas Jr",39.0,Mr,Andrews,Thomas Jr,0,0,0.0,0,A,A36,S
562,0,male,1,"Blackwell, Mr. Stephen Weart",45.0,Mr,Blackwell,Stephen Weart,0,0,35.5,0,A,T,S
563,0,male,1,"Ross, Mr. John Hugo",36.0,Mr,Ross,John Hugo,0,0,40.125,0,A,A10,C
564,0,male,1,"Davidson, Mr. Thornton",31.0,Mr,Davidson,Thornton,1,0,52.0,1,B,B71,S
565,0,male,1,"Ostby, Mr. Engelhart Cornelius",65.0,Mr,Ostby,Engelhart Cornelius,0,1,61.9792,1,B,B30,C
566,0,male,1,"Baxter, Mr. Quigg Edmond",24.0,Mr,Baxter,Quigg Edmond,0,1,247.5208,1,B,B58 B60,C
567,0,male,1,"Giglio, Mr. Victor",24.0,Mr,Giglio,Victor,0,0,79.2,0,B,B86,C
568,0,male,1,"Guggenheim, Mr. Benjamin",46.0,Mr,Guggenheim,Benjamin,0,0,79.2,0,B,B82 B84,C
569,0,male,1,"Williams, Mr. Charles Duane",51.0,Mr,Williams,Charles Duane,0,1,61.3792,1,B,,C
570,0,male,1,"Van der hoef, Mr. Wyckoff",61.0,Mr,Van der hoef,Wyckoff,0,0,33.5,0,B,B19,S
571,0,male,1,"Harrison, Mr. William",40.0,Mr,Harrison,William,0,0,0.0,0,B,B94,S
572,0,male,1,"Parr, Mr. William Henry Marsh",42.0,Mr,Parr,William Henry Marsh,0,0,0.0,0,B,,S
573,0,male,1,"Fry, Mr. Richard",42.0,Mr,Fry,Richard,0,0,0.0,0,B,B102,S
574,0,male,1,"Kent, Mr. Edward Austin",58.0,Mr,Kent,Edward Austin,0,0,29.7,0,B,B37,C
575,0,male,1,"Carlsson, Mr. Frans Olof",33.0,Mr,Carlsson,Frans Olof,0,0,5.0,0,B,B51 B53 B55,S
576,0,male,1,"Uruchurtu, Don. Manuel E",40.0,Mr,Uruchurtu,Manuel E,0,0,27.7208,0,G,,C
577,0,male,1,"Stewart, Mr. Albert A",40.0,Mr,Stewart,Albert A,0,0,27.7208,0,G,,C
578,0,male,1,"Lewy, Mr. Ervin G",40.0,Mr,Lewy,Ervin G,0,0,27.7208,0,G,,C
579,0,male,1,"Meyer, Mr. Edgar Joseph",28.0,Mr,Meyer,Edgar Joseph,1,0,82.1708,1,G,,C
580,0,male,1,"Carrau, Mr. Francisco M",28.0,Mr,Carrau,Francisco M,0,0,47.1,0,G,,S
581,0,male,1,"Baumann, Mr. John D",42.0,Mr,Baumann,John D,0,0,25.925,0,G,,S
582,0,male,1,"Cairns, Mr. Alexander",42.0,Mr,Cairns,Alexander,0,0,31.0,0,G,,S
583,0,male,1,"Ringhini, Mr. Sante",22.0,Mr,Ringhini,Sante,0,0,135.6333,0,G,,C
584,0,male,1,"Artagaveytia, Mr. Ramon",71.0,Mr,Artagaveytia,Ramon,0,0,49.5042,0,G,,C
585,0,male,1,"Harrington, Mr. Charles H",42.0,Mr,Harrington,Charles H,0,0,42.4,0,G,,S
586,0,male,1,"White, Mr. Richard Frasar",21.0,Mr,White,Richard Frasar,0,1,77.2875,1,D,D26,S
587,0,male,1,"White, Mr. Percival Wayland",54.0,Mr,White,Percival Wayland,0,1,77.2875,1,D,D26,S
588,0,male,1,"Marvin, Mr. Daniel Warner",19.0,Mr,Marvin,Daniel Warner,1,0,53.1,1,D,D30,S
589,0,male,1,"Walker, Mr. William Anderson",47.0,Mr,Walker,William Anderson,0,0,34.0208,0,D,D46,S
590,0,male,1,"Long, Mr. Milton Clyde",29.0,Mr,Long,Milton Clyde,0,0,30.0,0,D,D6,S
591,0,male,1,"Sutton, Mr. Frederick",61.0,Mr,Sutton,Frederick,0,0,32.3208,0,D,D50,S
592,0,male,1,"Newell, Mr. Arthur Webster",58.0,Mr,Newell,Arthur Webster,0,2,113.275,2,D,D48,C
593,0,male,3,"Palsson, Master. Gosta Leonard",2.0,Master,Palsson,Gosta Leonard,3,1,21.075,4,G,,S
594,0,male,3,"Andersson, Master. Sigvard Harald Elias",4.0,Master,Andersson,Sigvard Harald Elias,4,2,31.275,6,G,,S
595,0,male,3,"Asplund, Master. Clarence Gustaf Hugo",9.0,Master,Asplund,Clarence Gustaf Hugo,4,2,31.3875,6,G,,S
596,0,male,3,"Panula, Master. Juha Niilo",7.0,Master,Panula,Juha Niilo,4,1,39.6875,5,G,,S
597,0,male,3,"Panula, Master. Eino Viljami",1.0,Master,Panula,Eino Viljami,4,1,39.6875,5,G,,S
598,0,male,3,"Panula, Master. Urho Abraham",2.0,Master,Panula,Urho Abraham,4,1,39.6875,5,G,,S
599,0,male,3,"Goodwin, Master. William Frederick",11.0,Master,Goodwin,William Frederick,5,2,46.9,7,G,,S
600,0,male,3,"Goodwin, Master. Sidney Leonard",1.0,Master,Goodwin,Sidney Leonard,5,2,46.9,7,G,,S
601,0,male,3,"Goodwin, Master. Harold Victor",9.0,Master,Goodwin,Harold Victor,5,2,46.9,7,G,,S
602,0,male,3,"Skoog, Master. Harald",4.0,Master,Skoog,Harald,3,2,27.9,5,G,,S
603,0,male,3,"Skoog, Master. Karl Thorsten",10.0,Master,Skoog,Karl Thorsten,3,2,27.9,5,G,,S
604,0,male,3,"Sage, Master. Thomas Henry",-10.0,Master,Sage,Thomas Henry,8,2,69.55,10,G,,S
605,0,male,3,"Rice, Master. Eugene",2.0,Master,Rice,Eugene,4,1,29.125,5,E,,Q
606,0,male,3,"Rice, Master. Arthur",4.0,Master,Rice,Arthur,4,1,29.125,5,E,,Q
607,0,male,3,"Rice, Master. Eric",7.0,Master,Rice,Eric,4,1,29.125,5,E,,Q
608,0,male,3,"Rice, Master. George Hugh",8.0,Master,Rice,George Hugh,4,1,29.125,5,E,,Q
609,0,male,3,"Lefebre, Master. Henry Forbes",6.0,Master,Lefebre,Henry Forbes,3,1,25.4667,4,D,,S
610,1,female,3,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",27.0,Mrs,Johnson,Oscar W (Elisabeth Vilhelmina Berg),0,2,11.1333,2,G,,S
611,1,female,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",24.0,Mrs,Sandstrom,Hjalmar (Agnes Charlotta Bengtsson),0,2,16.7,2,G,G6,S
612,1,female,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36.0,Mrs,de Messemaeker,Guillaume Joseph (Emma),1,0,17.4,1,G,,S
613,1,female,3,"Masselmani, Mrs. Fatima",28.0,Mrs,Masselmani,Fatima,0,0,7.225,0,G,,C
614,1,female,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",29.0,Mrs,Touma,Darwis (Hanne Youssef Razi),0,2,15.2458,2,G,,C
615,1,female,3,"Turkula, Mrs. (Hedwig)",63.0,Mrs,Turkula,(Hedwig),0,0,9.5875,0,G,,S
616,1,female,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",27.0,Mrs,Davison,Thomas Henry (Mary E Finck),1,0,16.1,1,G,,S
617,1,female,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",27.0,Mrs,Thorneycroft,Percival (Florence Kate White),1,0,16.1,1,G,,S
618,1,female,3,"Baclini, Mrs. Solomon (Latifa Qurban)",24.0,Mrs,Baclini,Solomon (Latifa Qurban),0,3,19.2583,3,G,,C
619,1,female,3,"Abbott, Mrs. Stanton (Rosa Hunt)",35.0,Mrs,Abbott,Stanton (Rosa Hunt),1,1,20.25,2,G,,S
620,1,female,3,"Osman, Mrs. Mara",31.0,Mrs,Osman,Mara,0,0,8.6833,0,G,,S
621,1,female,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",15.0,Mrs,Yasbeck,Antoni (Selini Alexander),1,0,14.4542,1,G,,C
622,1,female,3,"Moussa, Mrs. (Mantoura Boulos)",30.0,Mrs,Moussa,(Mantoura Boulos),0,0,7.2292,0,A,,C
623,1,female,3,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",38.0,Mrs,Asplund,Carl Oscar (Selma Augusta Emilia Johansson),1,5,31.3875,6,A,,S
624,1,female,3,"Aks, Mrs. Sam (Leah Rosen)",18.0,Mrs,Aks,Sam (Leah Rosen),0,1,9.35,1,A,,S
625,1,female,3,"Moor, Mrs. (Beila)",27.0,Mrs,Moor,(Beila),0,1,12.475,1,E,E121,S
626,1,female,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",33.0,Mrs,Backstrom,Karl Alfred (Maria Mathilda Gustafsson),3,0,15.85,3,F,,S
627,1,female,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",24.0,Mrs,Hakkarainen,Pekka Pietari (Elin Matilda Dolck),1,0,15.85,1,F,,S
628,1,female,3,"Peter, Mrs. Catherine (Catherine Rizk)",29.0,Mrs,Peter,Catherine (Catherine Rizk),0,2,22.3583,2,F,,C
629,1,female,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",31.0,Mrs,Goldsmith,Frank John (Emily Alice Brown),1,1,20.525,2,F,,S
630,1,female,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",33.0,Mrs,O'Brien,"Thomas (Johanna ""Hannah"" Godfrey)",1,0,15.5,1,B,,Q
631,1,male,3,"Johnson, Master. Harold Theodor",4.0,Master,Johnson,Harold Theodor,1,1,11.1333,2,G,,S
632,1,male,3,"Nicola-Yarred, Master. Elias",12.0,Master,Nicola-Yarred,Elias,1,0,11.2417,1,G,,C
633,1,male,3,"Moubarek, Master. Gerios",1.0,Master,Moubarek,Gerios,1,1,15.2458,2,G,,C
634,1,male,3,"Moubarek, Master. Halim Gonios (""William George"")",1.0,Master,Moubarek,"Halim Gonios (""William George"")",1,1,15.2458,2,G,,C
635,1,male,3,"Coutts, Master. William Loch ""William""",3.0,Master,Coutts,"William Loch ""William""",1,1,15.9,2,G,,S
636,1,male,3,"Coutts, Master. Eden Leslie ""Neville""",9.0,Master,Coutts,"Eden Leslie ""Neville""",1,1,15.9,2,G,,S
637,1,male,3,"Asplund, Master. Edvin Rojj Felix",3.0,Master,Asplund,Edvin Rojj Felix,4,2,31.3875,6,A,,S
638,1,male,3,"Dean, Master. Bertram Vere",1.0,Master,Dean,Bertram Vere,1,2,20.575,3,A,,S
639,1,male,3,"Thomas, Master. Assad Alexander",0.42,Master,Thomas,Assad Alexander,0,1,8.5167,1,A,,C
640,1,male,3,"Moor, Master. Meier",6.0,Master,Moor,Meier,0,1,12.475,1,E,E121,S
641,1,male,3,"Goldsmith, Master. Frank John William ""Frankie""",9.0,Master,Goldsmith,"Frank John William ""Frankie""",0,2,20.525,2,F,,S
642,1,female,2,"Nasser, Mrs. Nicholas (Adele Achem)",14.0,Mrs,Nasser,Nicholas (Adele Achem),1,0,30.0708,1,G,,C
643,1,female,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",40.0,Mrs,Watt,"James (Elizabeth ""Bessie"" Inglis Milne)",0,0,15.75,0,G,,S
644,1,female,2,"Trout, Mrs. William H (Jessie L)",28.0,Mrs,Trout,William H (Jessie L),0,0,12.65,0,G,,S
645,1,female,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33.0,Mrs,West,Edwy Arthur (Ada Mary Worth),1,2,27.75,3,G,,S
